"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
383a063e,query,72,434.229
b909c26c,explore,75,148.571
b87d0584,explore,22,130.953
b8b47609,query,17,272.816
391bec26,welcome,44,29.154
38ef5d14,index,5,37.976
3950564d,query,17,353.897
391947fc,welcome,9,33.060
38857e4b,query,256,335.955
370e3459,query,17,486.133
b787c692,,72,
380b029e,query,54,246.221
380cf7b4,welcome,50,26.016
b7ed8a0e,query,203,444.204
3802712c,explore,110,122.991
35879bc3,query,49,496.498
38491a2a,query,51,323.844
37c1aa18,welcome,25,20.226
b90cf171,index,5,39.345
385b91a0,explore,143,75.007
b8d3996f,welcome,7,43.223
38d0de9a,,10,
38a86301,explore,34,115.359
387e6511,,10,
39454d0e,query,34,388.783
b90cf171,welcome,10,18.485
b7f37d19,query,26,295.912
b8f6e53f,welcome,7,21.822
3633323a,query,117,458.931
b92d835c,,10,
b89ec9cf,welcome,37,10.136
b6a3dff8,query,104,428.444
b6969284,index,5,39.148
36a79d2b,,13,
38b3f239,index,25,50.022
b91c0134,explore,109,103.433
b932eebf,,77,
b80e1131,query,52,387.453
b8b97ca4,explore,29,57.483
390b6e97,,52,
b93c44d3,query,129,376.217
b8275132,query,17,320.747
38e5123b,query,25,347.680
3797d6a7,explore,122,93.040
b99b6e47,,106,
3917cace,query,73,362.986
391bec26,welcome,50,27.640
b81b3b82,explore,76,137.750
38d0de9a,,10,
b90cf171,welcome,7,38.505
3917cace,,43,
370e3459,explore,218,87.425
b7cdbed1,query,225,451.953
b911df8e,,76,
b809a4da,explore,53,126.472
b809a4da,query,17,379.318
b8f47e76,welcome,33,34.512
b8031bf9,query,64,469.428
36c947e5,explore,340,119.945
b8268b46,explore,62,99.913
b4a9b492,explore,22,145.916
391587f7,explore,22,98.047
b84d8554,welcome,62,35.904
b8c6f746,index,23,58.386
b8901c65,explore,220,128.183
b8c25005,index,6,64.072
b917fd2e,explore,40,119.522
381d7dd1,explore,84,122.673
3950564d,welcome,22,33.907
b96982b1,,59,
b93c4db5,explore,81,135.655
38de123b,query,31,388.261
b8275132,query,17,381.006
38b7b131,explore,79,124.383
38800455,query,44,332.957
b91545dc,explore,46,125.155
38cf3752,explore,595,56.117
380e8fdd,explore,49,163.386
b79d6170,query,45,399.647
b90b1b43,welcome,10,36.605
b8b677f0,query,33,321.907
38346aef,query,99,349.783
b7a2c6eb,index,51,66.435
38d9d675,explore,199,66.683
3836208a,query,17,349.951
390e5d1b,query,116,346.322
b950ab3c,query,17,427.944
b8b47609,welcome,40,39.749
b8cf2084,query,17,406.741
390135b5,index,39,27.381
b4a9b492,,45,
3903216a,query,17,428.461
3802712c,welcome,12,43.777
b8e2a647,welcome,10,22.934
35543f9a,query,110,336.340
38885716,,11,
39244a12,query,61,324.809
396b35fd,query,175,270.840
3885e011,explore,134,118.651
3917cace,welcome,85,31.353
3885e011,explore,76,66.291
3885e011,query,50,378.443
390e1025,,25,
3949d1bf,index,14,25.933
38765ab1,welcome,65,31.662
3823b826,explore,43,87.511
3917cace,explore,75,108.292
38c534ba,index,9,48.026
b894f0c7,welcome,29,36.217
38c534ba,explore,37,1.424
37edb6b8,,51,
396389c4,explore,22,103.090
b809a4da,query,57,473.613
389f501e,query,299,430.545
b8899f23,explore,34,145.774
38c65460,query,17,432.218
b81b3b82,welcome,30,39.583
b812fc1f,index,5,68.224
b8f6e53f,query,132,291.937
b787c692,welcome,7,31.558
b8714d14,explore,22,174.802
b91f4de8,,10,
b8a8eddc,explore,22,153.025
393cb3c5,index,4,78.345
b8ecd29f,query,88,412.603
38b663b2,query,17,329.175
b909c26c,query,45,438.644
b91f4de8,query,20,349.927
b884458d,explore,130,81.155
b8f6e53f,,272,
389c3fbf,index,29,51.906
3583d69f,query,42,457.114
b927dc4a,welcome,41,20.832
38e48b29,welcome,11,32.805
b7a9727b,index,4,7.057
3903216a,query,40,339.925
b8a8eddc,welcome,19,36.434
38c65460,explore,181,100.796
b7434a1c,query,69,474.074
b8c9549b,welcome,7,31.227
b927dc4a,welcome,54,32.405
38d32429,query,46,389.178
391aaf9b,query,47,411.478
38491a2a,explore,493,79.983
38d0de9a,welcome,9,33.571
396389c4,welcome,36,37.518
b7008ba3,explore,40,62.662
390e1025,explore,57,72.303
b8a3b16b,welcome,10,45.267
b882dce4,explore,250,86.727
b93dd894,,10,
391d2550,welcome,51,43.315
b917fd2e,,75,
b855bc24,explore,22,72.861
389c3fbf,explore,40,96.079
b91c0729,explore,209,116.550
37c41fa9,welcome,35,33.575
396b35fd,welcome,7,32.921
38800455,query,140,452.509
394b75ed,welcome,10,28.565
b8c5530a,query,17,491.644
381d7dd1,query,171,524.537
38323ae2,query,200,445.542
38346aef,query,82,331.402
38b663b2,query,154,447.817
b8efd34b,query,152,362.050
b896f0d6,query,69,350.686
3886474c,index,52,52.885
37c1aa18,index,21,59.603
389a6308,welcome,7,24.350
b8aa8457,explore,91,72.668
38a3c7d8,welcome,7,34.100
b85ca13c,welcome,48,30.518
b8a8eddc,welcome,7,31.329
3886474c,explore,233,82.930
38800455,,40,
391587f7,query,17,442.526
3889f262,query,46,437.578
38f0dc34,index,4,40.556
b8069d21,explore,100,89.207
b76e9187,query,19,446.485
b8f63b0b,explore,46,150.466
b8b7106c,explore,239,118.983
b932eebf,index,16,49.550
38713c1f,query,54,399.176
b857b5e3,,15,
38e5123b,query,45,273.591
380cf7b4,query,25,494.591
392de0eb,query,779,462.224
38db4fae,query,17,404.472
b802f2cb,explore,338,140.128
390c55bc,explore,22,96.932
36b27679,explore,88,97.234
392caf1a,query,17,320.858
b8b97ca4,explore,75,121.995
38a9bf72,query,27,296.466
b8a3b16b,welcome,12,29.613
370e3459,query,428,408.345
390cc8b3,explore,42,77.490
b93c44d3,query,145,425.706
b95bbe87,explore,60,192.640
378adfcf,index,25,47.479
b8a7b0a3,query,50,418.884
b6969284,index,7,74.159
b8275132,query,101,353.365
b852ed16,index,9,38.147
b8a7b0a3,explore,71,85.616
b8b09a40,query,33,325.638
b827702c,welcome,7,24.411
b802f2cb,explore,186,51.296
38afc586,query,17,287.444
394b75ed,query,17,372.629
b70ea5fb,explore,455,72.220
b790c673,explore,76,95.716
36c2a17d,query,35,333.290
b852ed16,explore,239,102.276
b9721abb,explore,32,83.667
383a063e,explore,24,99.997
b882dce4,query,167,331.857
b9158040,welcome,119,39.004
380e324e,explore,151,90.941
b842ae26,query,21,402.496
3633323a,query,54,383.514
b8a8eddc,,175,
37c1aa18,explore,342,99.773
35543f9a,query,20,470.376
38346aef,explore,22,119.736
b76e9187,query,70,378.685
b883842e,index,4,27.542
3949d1bf,explore,24,88.961
b6969284,explore,156,77.456
b857b5e3,explore,100,76.283
381e162e,welcome,18,33.856
b8efd34b,query,23,166.281
385b91a0,query,27,447.008
b70ea5fb,explore,34,89.197
b842ae26,explore,63,179.836
37485290,query,17,322.656
b83257d7,query,37,330.033
38b8c16a,explore,222,14.169
b9219347,query,17,385.493
b812fc1f,index,58,64.283
b93c4db5,welcome,72,21.186
b8b09a40,welcome,111,25.661
b88bb94b,explore,30,102.567
b7434a1c,query,86,411.956
38a46750,query,52,454.578
380cf7b4,welcome,14,24.793
38323ae2,query,121,418.471
37698621,index,30,76.594
b78b9161,,101,
b78b9161,index,9,19.905
3816e46d,explore,22,62.399
37661fc5,explore,80,57.902
395032f5,explore,197,149.570
b7f9396d,explore,22,90.174
380e324e,explore,152,65.897
383eeaf4,query,22,392.367
3816e46d,welcome,177,39.779
b7f15888,query,48,385.903
3882f4f1,query,44,402.850
38f0dc34,query,43,433.384
b90b1b43,,64,
3979c71a,welcome,11,37.989
b8e24edc,query,67,272.268
b92465d5,,134,
b9256e5f,query,17,408.087
b9885d9d,welcome,28,18.801
b9256e5f,query,85,266.186
375a0fb8,welcome,15,25.092
b83a13f7,explore,22,108.233
b8275132,explore,22,83.932
b8f47e76,index,50,44.774
38c466e6,explore,42,169.176
3766a4dd,query,66,293.765
b9051627,welcome,39,31.806
b6ee888d,explore,76,86.358
b7dad730,index,66,44.349
b953da19,query,159,404.236
38a275ed,query,40,209.998
391aaf9b,explore,103,166.153
b8b7106c,welcome,33,34.723
38b7b131,index,105,46.465
35543f9a,explore,22,136.596
b8c25005,,28,
b8c9549b,,21,
390cc8b3,query,31,361.924
37661fc5,query,68,325.616
38d2d781,explore,64,58.085
b8031bf9,welcome,10,39.959
390653d5,explore,78,84.326
b7f15888,welcome,7,28.680
b90cf171,query,20,517.975
396b35fd,welcome,12,36.701
3802712c,welcome,27,16.309
b81d5589,query,17,409.188
b8b97ca4,,16,
b953da19,welcome,18,26.709
38323ae2,,10,
b983466d,query,26,376.958
39016ffa,query,126,340.067
b894f0c7,explore,22,97.881
b911246e,query,65,379.429
38a9bf72,,19,
b7ddbdfa,welcome,20,37.932
38720977,query,26,332.840
37efaa30,welcome,23,39.702
38c3b179,query,17,367.673
380e8fdd,explore,107,119.277
b93b28d7,query,17,370.542
b896f0d6,explore,57,111.201
b83285b5,welcome,85,42.266
38d0d557,welcome,48,35.234
39185173,query,134,362.065
393abff5,,84,
b89b7a52,query,47,376.511
b8275132,explore,153,79.045
b8e24edc,query,130,310.129
391947fc,welcome,7,17.815
3823b826,query,170,371.202
38333ce3,explore,77,116.892
b8d3996f,welcome,21,28.531
b8f6e53f,explore,75,60.368
3786edc6,welcome,172,36.785
b8e24edc,query,294,378.251
385b91a0,welcome,7,24.257
b813a978,explore,176,198.248
b84ff761,query,169,411.931
39035516,explore,22,151.411
b7ddbdfa,query,132,368.794
390cc8b3,explore,146,23.541
b790c673,explore,201,115.294
3942b00b,query,17,408.938
3895646c,query,67,387.030
37c1aa18,query,73,341.363
b8c6f746,,51,
3819acb6,query,31,298.816
388b3a69,explore,151,115.743
38b3f239,,35,
38cf3752,query,138,418.894
b93aeb4d,explore,239,99.570
3948d582,explore,71,148.929
393cb3c5,query,124,333.446
b7f37d19,,38,
35e641d4,query,258,307.084
b7f15888,welcome,7,41.231
b813a978,welcome,16,32.874
b99b6e47,explore,22,46.629
38c3a6cd,index,6,33.997
390653d5,index,4,85.415
3802712c,query,108,303.363
37b7138d,explore,114,178.870
b89f4473,welcome,10,18.067
b909c26c,welcome,7,25.258
3823b826,index,37,61.347
b8b7106c,explore,99,80.518
b84ff761,explore,167,125.656
b9158040,query,123,439.262
38885716,explore,125,99.256
b827702c,query,17,451.835
b7cdbed1,explore,129,114.647
38085a47,query,17,501.095
38b7b131,explore,140,109.458
b962874b,,41,
b849771b,explore,409,33.351
38c57123,,30,
385b91a0,explore,122,84.058
b9219347,explore,68,106.995
b946e1bd,query,19,346.507
38d99f08,welcome,15,34.026
3797d6a7,query,32,455.401
b8a4f47e,,10,
b911df8e,query,17,417.282
38d99f08,query,72,452.919
390d7bef,explore,120,121.473
b9007e9e,query,17,402.810
b860b8ce,query,17,358.091
390e5d1b,query,22,343.564
3766a4dd,,10,
37d5727a,explore,70,132.618
397fb00d,explore,134,70.603
389073a9,,26,
b842c1a4,explore,31,155.383
b7ddbdfa,explore,180,69.750
b6a3dff8,,104,
b962874b,explore,302,194.496
386a5ba6,query,192,461.363
390b6e97,explore,108,150.915
b8f47e76,query,17,398.523
38a46750,query,326,385.965
b983466d,explore,22,123.318
b851a1d5,explore,61,112.779
38984925,query,136,343.637
392caf1a,index,36,45.071
b8b09a40,index,4,25.421
b8e6533d,query,17,394.780
b8f94067,explore,42,180.984
3786edc6,query,50,356.234
375a0fb8,query,17,465.355
38b7b131,explore,56,167.826
b80e1131,query,149,346.380
b852ed16,,12,
b857b5e3,explore,238,141.715
37be0f14,welcome,15,27.923
37c1aa18,welcome,29,29.152
b857b5e3,explore,58,135.739
38a9bf72,explore,99,43.926
37c1aa18,welcome,10,13.360
b8549d65,query,43,444.321
39454d0e,query,101,373.707
3889f262,welcome,24,42.195
388d02e8,query,37,419.603
389f501e,query,80,325.534
37823f06,explore,149,61.391
3949d1bf,explore,121,55.640
39454d0e,welcome,50,45.152
389e3061,query,87,383.515
b8a7b0a3,explore,117,112.774
b8992f5d,query,177,452.865
36f82cd3,explore,73,160.513
37b4e37c,welcome,7,34.938
390f707f,query,17,303.973
b90cf171,query,17,264.084
b924f71e,explore,28,25.423
b91f4de8,index,41,70.150
39016ffa,welcome,97,33.316
391587f7,query,416,339.716
39500b6a,,71,
36c2a17d,explore,28,65.267
b8a8eddc,query,56,306.249
b85ca13c,,83,
394b75ed,explore,100,165.931
38acef48,index,4,60.023
390f707f,query,68,457.159
395032f5,explore,44,106.081
3950564d,query,165,336.221
b802791b,query,50,311.668
b6abe36a,index,85,65.035
383eeaf4,welcome,7,28.495
3979c71a,query,156,319.523
3816e46d,query,48,373.235
b924f71e,welcome,7,30.131
b896f0d6,query,42,399.718
370e3459,query,17,441.336
38a3ae79,,31,
b825d13a,welcome,33,43.466
b946e1bd,welcome,38,27.357
b8549d65,explore,55,69.116
3633323a,query,48,484.379
391b468b,explore,503,101.407
b8e24edc,explore,134,82.827
381d7dd1,explore,332,77.840
b8069d21,query,35,297.498
b8dba31e,welcome,13,27.164
396b35fd,explore,64,22.217
b93dd894,query,81,272.032
392053ac,,20,
b849771b,,77,
b6f5804d,query,21,399.325
b8f0962d,explore,124,126.677
378adfcf,query,90,409.548
38720977,index,26,38.816
38c57123,explore,22,169.223
390f707f,explore,22,89.967
38d99f08,welcome,47,22.078
b91545dc,welcome,7,27.934
b8d3996f,welcome,38,23.028
b909c26c,,17,
b8e6533d,query,87,404.405
389a6308,query,109,380.360
38f0dc34,query,85,335.124
b6f5804d,query,24,297.669
b8f47e76,query,44,417.977
390cc8b3,,60,
3583d69f,query,56,346.462
b8a8eddc,explore,22,118.506
3583d69f,query,114,458.508
b8b7106c,explore,109,162.223
38a69115,explore,66,95.611
b983466d,welcome,69,49.160
392b1835,query,141,454.638
375a0fb8,query,38,316.374
3867821c,welcome,72,32.278
b916eb9a,query,117,399.193
b7964882,query,143,429.184
38491a2a,explore,239,66.042
b89ec9cf,,15,
392053ac,index,7,63.703
b74f3339,index,25,41.286
37d5727a,welcome,26,46.738
3583d69f,explore,24,99.363
391a8556,welcome,7,48.687
3633323a,query,394,482.359
b8eb316f,query,104,283.652
b8939781,index,6,72.558
393abff5,query,38,474.458
38d32429,explore,227,30.948
392de0eb,,54,
392053ac,index,4,31.979
383a063e,explore,22,121.393
39016ffa,welcome,54,27.125
b8901c65,welcome,143,33.723
b8992f5d,welcome,7,40.360
b8a3b16b,explore,22,139.557
39211f19,explore,37,132.587
38a46750,welcome,7,34.295
b7ed8a0e,query,23,312.514
38ae0b63,explore,178,93.287
3917268e,explore,44,95.138
396b35fd,welcome,64,32.651
b787c692,query,182,278.698
b70ea5fb,welcome,60,38.608
b87d0584,query,330,385.932
396389c4,index,20,45.090
390653d5,explore,53,65.234
b787c692,index,18,37.317
b6969284,explore,62,98.691
374be1fd,explore,57,135.485
b8031bf9,query,70,449.389
390f8ce1,welcome,86,33.777
b9117f9e,explore,127,96.411
3887546a,query,20,388.754
b7a9727b,welcome,7,38.586
b932eebf,explore,200,149.299
b790c673,welcome,48,26.498
38713c1f,explore,22,188.330
38a86301,welcome,15,23.772
393cb3c5,explore,296,93.857
b8f3aa35,index,7,68.709
39454d0e,query,97,348.699
37efaa30,explore,22,58.534
38d32429,query,17,391.273
38a9bf72,explore,120,116.746
39244a12,explore,431,145.394
b9117f9e,welcome,40,24.461
390246be,query,78,391.112
3909fcb4,query,83,383.761
b8b97ca4,explore,55,95.402
390246be,query,17,328.200
362f6947,welcome,8,34.717
38cff809,welcome,17,24.714
b7a9727b,explore,29,54.695
39211f19,query,17,479.936
b58346af,explore,22,190.467
392c2881,welcome,14,37.892
38b7b131,query,296,265.400
38c46204,query,586,280.665
b8c5530a,query,102,384.131
b924f71e,welcome,25,28.986
b894f0c7,,122,
b860b8ce,welcome,11,25.804
b8b09a40,query,17,379.220
3886474c,query,77,393.223
388b3a69,query,24,316.196
b909c26c,query,103,421.090
b80018bd,query,17,397.993
38713c1f,welcome,7,28.213
b911246e,explore,251,48.259
3908aad1,welcome,7,26.844
b83285b5,query,75,419.663
390cc8b3,explore,142,162.965
b9017c35,explore,239,90.121
3820a503,explore,22,131.515
b924f71e,index,46,39.603
b6abe36a,welcome,16,39.835
3816e46d,query,22,366.597
b911246e,query,142,353.440
38885716,explore,63,167.941
b83e6c46,query,196,348.467
39015c1a,,56,
38346aef,query,70,368.288
b83257d7,query,23,320.090
3836208a,index,25,39.535
385b91a0,welcome,228,44.861
b8e586de,welcome,74,32.416
b92465d5,explore,117,114.078
3909fcb4,welcome,7,35.749
b83285b5,explore,93,148.274
38e3440e,welcome,57,32.350
b8a7b0a3,query,22,412.337
b86654da,explore,87,139.117
b8a03570,query,17,303.353
b916b847,query,26,384.913
b852ed16,query,67,302.829
b7f37d19,query,36,312.531
b7cdbed1,welcome,26,26.350
390b6e97,explore,129,87.267
37bf6ce5,explore,40,91.181
380b029e,explore,22,102.152
390f8ce1,explore,445,59.115
b8a03570,query,181,400.608
b8eb316f,index,4,48.021
b83a13f7,,54,
b7008ba3,query,17,321.779
373d3202,query,209,307.034
38516867,query,126,330.528
b81e6b1f,query,73,422.960
b90406b6,explore,73,131.828
396b35fd,welcome,7,35.839
b96982b1,query,32,364.373
3950564d,explore,81,154.442
b92d9cfe,query,95,311.567
b8268b46,welcome,16,32.246
b8c9549b,explore,319,163.853
3797d6a7,query,80,422.067
370e3459,index,4,70.278
b8d3996f,query,633,310.054
3766a4dd,welcome,51,48.266
b8f92757,query,61,276.083
38346aef,welcome,7,31.223
b9721abb,explore,59,129.358
38e48b29,query,33,279.704
374f8900,query,54,406.342
b89b7a52,welcome,29,22.924
b87d0584,index,6,52.762
38a69115,query,222,443.396
b88bb94b,explore,282,156.007
390c55bc,query,17,408.764
b95bbe87,explore,109,145.825
3917cace,explore,63,100.405
39211f19,query,20,411.337
3856f504,explore,277,91.646
b77eea9a,index,12,31.574
3820a503,query,101,377.829
38acef48,query,221,346.095
3904fd41,query,171,403.038
390e5d1b,welcome,23,29.772
b6a076f7,explore,138,129.244
3950564d,,37,
35879bc3,index,47,37.969
b8f0962d,query,119,524.874
b8d5a408,query,45,394.477
b827702c,query,68,469.256
390653d5,welcome,24,19.116
b9721abb,query,64,503.295
37d5727a,explore,87,92.210
b8b7106c,welcome,22,37.962
b916eb9a,query,17,381.965
b809a4da,explore,122,89.269
b860b8ce,query,113,379.867
378adfcf,index,40,25.166
388d02e8,query,53,416.446
b787c692,welcome,32,27.326
3942b00b,explore,227,123.481
36b0ec8e,welcome,13,23.094
381d7dd1,welcome,15,20.815
3970903c,query,113,342.798
b8515a47,query,64,374.719
362f6947,query,29,398.617
358f4768,,79,
b93aeb4d,query,17,364.160
370e3459,welcome,38,28.351
38b094df,query,653,406.309
38db4fae,explore,28,49.769
37eb0599,query,164,479.712
b962874b,explore,395,110.592
37a2cd8b,welcome,23,28.686
b84d8554,welcome,7,26.718
375a0fb8,explore,45,96.886
374be1fd,query,17,454.690
b8a3b16b,query,17,500.785
38c466e6,explore,22,85.165
38b8c16a,welcome,8,17.718
b790c673,explore,57,112.771
3942b00b,query,27,436.266
3949d1bf,explore,272,103.864
b932eebf,query,38,317.518
391587f7,explore,282,135.175
b825d13a,query,80,382.508
b7008ba3,welcome,7,29.417
385880f7,welcome,113,28.075
b802d077,query,71,449.226
387e6511,explore,39,132.346
392f1857,,10,
b9158040,query,40,454.840
38db4fae,explore,96,106.043
38980291,explore,347,145.753
b91f4de8,query,17,245.506
390b6e97,index,12,44.817
38a9bf72,welcome,41,34.217
b8f6e53f,query,69,162.471
3633323a,query,77,368.385
3979c71a,query,23,393.073
39015c1a,index,4,36.952
3970903c,query,243,423.932
b8aa8457,,10,
b92465d5,query,20,439.115
b95bbe87,query,17,214.475
b6a3dff8,query,223,382.252
b85b2223,explore,77,109.325
b93dd894,query,32,438.889
b84ff761,query,27,380.424
38516867,explore,153,89.125
b80e1131,welcome,54,40.455
38e48b29,explore,22,40.540
3865afa7,query,75,401.009
3816e46d,explore,113,106.483
3903216a,query,24,376.973
3948d582,explore,502,108.323
358f4768,query,48,382.546
b8ce4d69,explore,281,95.417
b8ce4d69,query,271,368.247
38491a2a,explore,38,18.304
3942b00b,explore,40,153.089
b9721abb,query,180,279.232
3948d582,query,429,308.834
b8275132,index,16,16.829
39016ffa,,10,
b8f0962d,,72,
b8325408,welcome,38,26.670
b842ae26,query,126,383.489
b8069d21,explore,22,125.661
b70ea5fb,index,4,65.715
38857e4b,explore,47,40.839
b946e1bd,welcome,24,27.357
b927dc4a,index,32,65.445
3865afa7,query,89,301.779
383a063e,query,38,426.138
38b7b131,welcome,7,35.613
38acef48,explore,78,89.126
b821fed6,index,49,46.509
b9158040,index,4,65.506
38800455,query,297,444.290
390c9297,welcome,21,38.295
b7f9396d,welcome,7,23.823
3797e298,query,40,414.892
b80dff05,query,24,283.297
b89f4473,index,32,49.529
b93aeb4d,query,161,406.729
b91c80f6,explore,45,97.892
38a9bf72,query,109,394.106
3882f4f1,index,4,51.617
38333ce3,query,17,411.911
38c466e6,query,17,367.080
375a0fb8,explore,337,127.858
b8549d65,index,15,43.866
378adfcf,explore,71,117.902
38ac5311,welcome,34,23.644
b7a2c6eb,index,4,35.616
38de164d,explore,24,100.655
b7dad730,index,4,73.804
3908aad1,query,126,318.796
b8939781,index,4,38.539
b8e24edc,query,90,351.938
b911246e,query,17,402.304
3981c18d,query,104,202.567
b8ef6134,query,67,427.769
39211f19,index,37,47.441
386152e9,index,50,67.566
38c466e6,explore,106,98.877
38491a2a,explore,73,134.445
390f707f,explore,22,24.797
b8ce4d69,query,17,277.590
b8031bf9,query,154,328.212
36c947e5,query,334,273.182
391bec26,index,76,26.173
37edb6b8,welcome,123,36.047
b6ee888d,query,53,498.881
38e3440e,query,28,398.727
3887546a,,10,
b9721abb,query,17,374.469
b9158040,explore,47,130.356
b812fc1f,query,56,388.769
b8dba31e,query,47,422.504
390f8ce1,query,160,394.843
387e6511,explore,397,83.808
387e6511,query,124,413.067
38bf03ee,query,41,394.934
b7f9396d,explore,110,183.590
3856f504,query,22,205.069
b983466d,query,345,340.480
38765ab1,query,80,454.043
b9256e5f,explore,88,142.371
b9117f9e,explore,105,137.931
