"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
37359cdc,explore,49,122.555
383f50cb,index,11,69.765
3960a2b0,query,139,329.003
b79d8fe6,index,20,19.221
b883223f,,73,
b78cacbd,index,15,33.268
38a575d0,welcome,18,26.407
3569c15e,explore,66,153.009
37fc0708,index,17,44.899
b8767f5c,welcome,18,6.933
b813e095,welcome,7,18.701
b873eff6,query,53,377.932
b925ee45,explore,106,110.641
389124dc,welcome,42,29.763
b8ce585e,index,4,20.322
37b1e3d8,explore,22,132.538
370066d1,welcome,12,27.413
372ce1a8,query,36,433.881
b925ee45,,16,
b801dc46,explore,545,167.870
b84b1fc4,query,17,420.254
36b6d5a7,explore,30,118.942
b8cba1ea,welcome,109,21.634
396f9163,query,25,352.066
b8900d87,explore,245,183.781
385f5a4a,query,152,448.757
b8e8b663,,56,
b903f2ce,welcome,17,32.340
b83463f3,query,100,428.547
b785e780,query,79,342.892
b8f2f05a,explore,22,112.651
b6a675b9,query,132,405.808
38737cb7,query,21,215.504
389e3e52,explore,56,85.323
38a1d953,query,139,520.325
b9017e01,query,17,442.805
b7309af4,query,185,418.902
b8bd209b,query,46,404.556
380fd71c,welcome,164,29.611
382863be,welcome,7,34.239
b85aa33b,welcome,8,31.373
b8c9731e,query,76,387.943
38e3272e,query,17,352.765
b813e095,explore,22,150.553
3919d2b8,query,43,348.246
388f36a9,query,145,468.323
b6fd8074,query,54,481.724
3794d5b0,explore,153,116.802
b8859854,query,64,434.501
389124dc,query,39,376.741
b76c6ced,welcome,58,32.065
3834ebb4,query,133,375.353
391c52cd,index,22,44.594
b800a2e4,explore,92,92.076
38f4af8f,welcome,7,28.814
b63d36a8,explore,37,193.041
36fcc444,index,53,50.376
37ed953d,welcome,36,24.897
38a1d953,query,94,414.116
b8e14c8d,query,17,393.106
38aceac6,query,176,401.971
b7cb6cd3,welcome,39,22.826
b8b35860,query,17,420.905
387a693d,explore,50,112.279
b8ae0f0a,query,35,430.471
38715f17,welcome,25,29.203
b6454418,query,30,392.936
382682ec,explore,75,116.767
39355fb2,index,4,27.077
b86d790b,,10,
3919d2b8,explore,40,32.550
38f4af8f,explore,22,106.283
381d46a4,welcome,24,26.054
380c2bb7,index,4,59.950
389be43a,,23,
38c0546f,query,42,320.718
39016040,welcome,80,37.919
38c3ffcd,explore,55,56.375
b86ad2f3,explore,22,137.913
37512f18,explore,76,125.142
b7f87489,,28,
36b6d5a7,welcome,68,28.495
b891e74d,query,93,414.596
b7f5fcff,query,51,369.980
b8859854,welcome,40,35.027
37428674,query,96,300.198
390a3437,explore,129,99.800
38c3ffcd,explore,31,171.626
b71ae5ad,welcome,47,23.077
b81e144e,explore,267,152.793
391afd04,explore,26,59.557
38f034ff,welcome,7,30.429
38565837,query,50,434.638
b88cec38,query,179,342.678
37ad90cf,welcome,24,29.850
b975a4a0,query,24,434.077
38aceac6,welcome,7,25.425
b8c0fe9e,welcome,15,31.349
b8991e6f,query,24,409.570
37c8b5dc,query,26,314.352
b943987a,explore,84,149.903
b912f681,index,10,45.219
b8891335,explore,124,102.285
37f6eef3,query,49,311.992
b75ae6f9,welcome,7,37.765
b8ecd5a1,query,94,371.859
37ec6647,query,119,506.255
b88cec38,welcome,36,28.874
b7e142d9,welcome,23,34.015
37155b24,query,195,327.043
38cc91c1,welcome,7,26.772
b845ade7,query,17,404.398
398151a4,query,17,447.358
385131c9,explore,80,170.383
38abaf39,query,166,452.096
37a84561,query,17,389.192
38b8dbce,index,5,56.434
38b9b021,index,6,55.625
372ce1a8,index,4,58.105
b8ecf07f,explore,124,106.098
39224ed6,query,188,417.194
38b8dbce,query,17,304.267
b8767f5c,welcome,7,22.948
b88f4fdd,explore,22,188.868
36fcc444,explore,139,96.769
396f9163,welcome,35,30.716
38908b3d,,73,
38737cb7,query,413,449.115
b8e9a607,query,149,374.200
37b1e3d8,query,105,404.056
b88f3fd2,query,104,454.164
b8c9731e,query,31,409.587
38c80056,query,142,316.491
b6a675b9,query,182,395.378
38a07376,explore,22,77.608
389e0982,query,45,419.219
3794d5b0,query,86,363.213
391bab8d,index,18,55.685
b8fbb05a,explore,220,91.382
b86fbec8,query,240,383.619
38b8dbce,query,109,257.415
b847509d,query,111,388.719
b906d980,query,24,324.845
38d263e1,,10,
38d8af08,query,287,393.439
b79d8fe6,explore,45,165.273
390a3437,welcome,59,35.117
b3d96130,welcome,52,30.525
39016040,explore,22,82.727
b91f358f,welcome,40,32.118
b992c1b8,query,205,396.914
39016040,,41,
b8ecd5a1,query,113,317.651
b78abd4b,explore,51,118.060
b78ce930,query,90,345.273
380e76e5,welcome,79,36.589
b90fc9aa,welcome,27,33.876
b946dde1,query,27,400.268
b92b7209,welcome,7,22.182
b92b7209,query,17,362.434
b873eff6,welcome,7,32.614
380e5166,welcome,165,28.745
b8db26f9,query,17,348.780
b8887cef,query,273,435.957
b9540e8c,explore,455,152.113
b8991e6f,query,69,366.952
38b8dbce,explore,45,77.928
3932d4b9,explore,269,102.435
383f50cb,explore,42,82.315
37c8b5dc,welcome,147,16.624
b6a30ae3,explore,201,203.402
38eb8fd2,explore,81,131.951
b845ade7,explore,34,46.869
3920e3f9,index,16,62.724
3785c0d6,query,39,477.889
391bab8d,welcome,52,34.232
3667ff7b,explore,131,78.502
b943987a,welcome,39,41.601
b8f830ef,index,29,44.708
b8958c60,query,17,449.298
b943987a,query,19,478.549
b71a97e8,welcome,31,22.118
391bab8d,query,49,402.680
b925ee45,explore,30,72.617
38c27f22,query,257,364.478
b92fc5f0,query,21,450.736
b9393d2a,explore,121,155.122
b8f2f05a,welcome,61,27.353
b85f2d16,explore,22,124.805
3960a2b0,query,19,447.252
b8891335,query,230,507.296
b946dde1,explore,68,127.829
3900c784,query,101,389.278
3865a60f,welcome,7,36.253
b8983416,explore,85,87.555
b8fa09b8,welcome,12,34.399
b930a379,explore,267,107.097
b84b1fc4,welcome,86,34.364
38f4af8f,explore,56,148.073
b91733dd,welcome,95,19.036
b90cfdc5,explore,36,29.499
370d5c5c,query,39,407.935
390a3437,index,18,49.203
b78abd4b,query,68,314.748
b8c00b60,welcome,10,37.575
b8f830ef,explore,22,156.390
35f35bc5,explore,100,141.432
b906d980,query,33,419.142
383d1efe,,21,
b84b8870,query,17,395.801
3960682f,explore,22,106.307
387a8f1f,welcome,125,35.484
37428674,index,23,42.217
b8b16108,query,112,310.467
37ed953d,query,121,233.308
b83878e0,explore,116,65.321
b90ae182,index,6,41.123
371ac991,query,37,411.856
b78ce930,query,57,417.657
b946dde1,query,17,347.897
b807faf0,explore,103,145.930
b71eab1e,query,60,357.511
b85f2d16,query,31,426.171
b8c9731e,query,167,406.818
38c3ffcd,explore,105,157.983
b8a5e039,,104,
389e59a0,query,35,277.359
b8b4c8e3,query,51,409.985
38ba0efe,welcome,289,31.847
b8cba1ea,query,67,377.960
b81fda2a,explore,22,100.012
b75ae6f9,,26,
381cdeea,explore,187,171.900
3834ebb4,,10,
b8e9a607,explore,22,176.959
37359cdc,query,50,330.196
b8c4a9b3,explore,22,150.176
37a9a5fe,query,62,252.271
3826f7c3,index,4,68.556
396e7268,query,61,441.015
b893d062,explore,152,93.550
38487cd6,,123,
b895f7c2,explore,22,104.336
b807faf0,query,99,379.331
b929e1a8,query,293,460.351
b88b101c,query,110,342.854
b893d062,query,44,403.464
b7a0f3c7,query,50,454.498
b92c2cc4,query,36,327.482
38eb8fd2,query,95,324.111
b7e5c163,explore,40,109.640
37b51d59,query,17,514.817
36b6d5a7,explore,195,160.120
b91af4ab,welcome,21,26.908
39221e65,query,19,541.634
b797ad79,,13,
b89e37f8,query,445,529.550
b91af4ab,welcome,7,32.270
38d8af08,explore,101,126.793
38715f17,welcome,34,26.754
38bd3dd9,query,44,430.062
b797ad79,explore,268,155.361
382863be,explore,74,99.154
b873eff6,query,23,453.234
b78cacbd,explore,122,98.364
b80d4f1b,welcome,7,36.861
b946dde1,welcome,18,30.584
b883223f,query,138,368.667
37ec6647,explore,80,172.457
391bab8d,query,176,333.650
b9540e8c,explore,125,147.616
b7e311d1,index,7,45.993
b8597376,query,24,363.104
b8597376,explore,117,68.382
b8d04266,explore,39,114.301
b81bc207,query,42,400.857
380c2bb7,query,116,327.955
38ba0efe,,10,
b76c6ced,query,51,324.417
b8991e6f,welcome,19,34.215
b63d36a8,explore,25,125.291
b8ae0f0a,explore,22,67.693
b93c986d,explore,22,62.510
b8fa09b8,welcome,34,26.767
b78cacbd,explore,22,127.629
3884d93f,welcome,7,34.078
b824243f,explore,216,148.058
b813e095,query,101,321.330
383f50cb,,55,
b8e8b663,query,17,301.786
b7f87489,welcome,11,24.172
b91733dd,explore,22,90.938
3815f55e,explore,22,57.912
38f4af8f,query,20,515.134
37c8b5dc,query,65,308.565
370d5c5c,explore,134,125.924
37a84561,query,141,368.232
b802772a,query,175,289.943
386a0b12,query,176,403.340
37c7cb8b,explore,226,93.054
360d9967,explore,159,86.650
b85b0e88,explore,48,133.956
37ad4fb0,,10,
3898ee45,query,53,455.837
3667ff7b,query,44,398.612
3884d93f,explore,41,152.711
b8597376,query,17,489.827
b876c3d5,query,36,292.764
38c3ffcd,explore,86,119.807
384cef7c,explore,34,141.102
b75ae6f9,query,17,304.013
b868ceb1,explore,22,77.740
b893d062,index,38,63.293
39000f3d,query,17,471.689
b818edf3,query,159,342.115
37ec6647,query,40,377.136
b818edf3,query,172,290.806
b8ce585e,welcome,36,27.967
38f68c15,query,102,399.406
b7e2f376,query,124,373.130
38889a72,explore,324,56.952
b71a97e8,welcome,15,20.407
3836adc1,welcome,28,26.834
b92c2cc4,welcome,68,31.543
b8bd209b,,49,
b866124f,,36,
391afd04,query,17,394.185
398b9355,index,4,32.362
38055f58,explore,22,114.790
38a26360,welcome,7,42.089
b92f1272,query,25,275.816
37b1e3d8,explore,49,180.968
b78abd4b,explore,87,135.302
386a0b12,welcome,27,46.985
39716b42,index,12,26.803
b86fbec8,,48,
38a575d0,explore,61,136.125
b83463f3,,12,
b7fef8a7,explore,22,79.100
b85b0e88,query,113,403.704
b8cba1ea,,14,
37359cdc,welcome,42,29.820
38d0d879,explore,181,145.921
b934c07d,welcome,35,31.182
37a84561,query,18,346.835
39355fb2,,10,
36b6d5a7,welcome,7,27.638
b8a9dc67,explore,85,137.557
b854a083,explore,90,132.550
38d263e1,explore,39,89.084
38eb8fd2,explore,32,14.571
381d46a4,explore,22,157.173
b92f1272,query,17,336.322
384cef7c,query,98,479.088
b943987a,,10,
b88b101c,welcome,31,35.399
3920e3f9,welcome,7,43.815
3932d4b9,explore,59,87.716
3569c15e,explore,313,57.234
3874e6cd,query,184,384.418
b91733dd,welcome,37,24.098
38f600f4,query,17,386.352
b93c986d,explore,106,50.987
b883223f,index,22,51.435
b86ad2f3,welcome,7,41.511
b934f3aa,index,8,58.099
385f5a4a,query,37,385.774
b8ae0f0a,explore,22,164.094
b90cfdc5,welcome,100,23.892
37a84561,query,282,373.077
b888097b,explore,22,147.352
3794d5b0,explore,282,116.423
3569c15e,explore,91,119.929
b8cba1ea,query,133,476.195
b78abd4b,explore,57,182.761
38d263e1,query,156,282.845
b71a97e8,explore,154,127.387
b8622cb9,index,4,71.317
37539020,query,247,284.703
b88c0eb2,explore,80,5.861
38aceac6,query,91,333.676
b85b0e88,query,97,373.588
b7e70050,query,17,334.358
381a9191,query,120,526.679
b8d04266,explore,64,76.452
b8660a28,query,68,346.854
b8e8b663,explore,22,137.850
393902b9,,51,
b8660a28,query,33,253.553
b8904eb4,query,206,382.847
370d5c5c,explore,45,107.906
38cc91c1,query,28,396.463
b866124f,query,30,368.679
b8a5e039,welcome,14,22.440
b8834030,query,67,421.107
b801dc46,explore,465,137.521
b800a2e4,explore,22,198.908
b8927d2a,,42,
b8860a5d,explore,298,92.868
378727cf,query,25,367.588
3917a7ea,,46,
383d1efe,,22,
381a9191,explore,108,161.420
b8f830ef,index,6,60.343
b8c9731e,explore,178,104.887
39221e65,explore,22,121.123
38aceac6,welcome,9,44.062
391c52cd,explore,28,136.062
37359cdc,index,8,73.533
b78ce930,welcome,9,38.430
38b8dbce,welcome,29,26.840
36fcc444,query,49,409.795
b9462ee8,query,46,395.430
38646fee,index,26,39.473
b891e74d,explore,265,67.108
b934f3aa,welcome,50,25.573
b88cec38,explore,382,133.028
3585643c,query,95,378.818
b6454418,query,17,320.929
35f35bc5,welcome,66,44.330
b77845c4,query,29,429.230
37c8b5dc,welcome,7,41.181
391bab8d,explore,37,158.007
b858d797,,20,
b85ecb74,welcome,15,33.876
b8d6e107,explore,39,119.728
390a3437,query,138,420.122
3941a876,query,80,365.822
37ad4bb0,query,44,314.150
b876c3d5,,11,
b7f87489,index,4,83.705
3834ebb4,welcome,7,48.088
b9017e01,index,4,71.655
38a1d953,explore,101,90.406
b7e70050,query,17,473.695
38e3272e,explore,153,155.304
b7a78440,welcome,35,31.118
b866124f,welcome,28,24.476
b8c9731e,query,76,497.740
b85bcc4e,query,17,457.191
389b4382,query,17,353.758
3826f7c3,query,91,291.121
38c32354,explore,72,80.688
39049659,query,24,483.760
370d5c5c,query,17,267.304
b75ae6f9,query,26,385.331
38c3ffcd,welcome,40,21.005
b790afc9,explore,400,84.241
b8e8b663,explore,28,69.373
38908b3d,welcome,45,20.657
b7cb6cd3,explore,94,136.922
b8a5e039,welcome,111,32.290
b868ceb1,explore,22,137.166
387a8f1f,explore,118,87.863
b71eab1e,welcome,7,35.346
38aceac6,welcome,7,36.320
3708600b,explore,22,150.592
b60ea074,welcome,7,8.982
38d79420,explore,22,107.334
391476c9,,14,
38eb8fd2,,39,
b8c4a9b3,welcome,26,29.113
b86ad2f3,explore,236,104.576
b8622cb9,query,233,448.159
b90ae182,index,41,39.061
387e0339,query,277,296.461
398151a4,explore,70,52.304
3667ff7b,welcome,7,27.854
b92fc5f0,query,17,347.174
389b4382,explore,246,95.190
b90fc9aa,explore,166,113.997
b847509d,,40,
3726cc1f,welcome,35,26.002
3585643c,explore,89,145.316
b992c1b8,explore,142,62.147
b906336c,query,34,386.060
37dcf7ac,explore,152,120.698
38d79420,index,24,84.473
b8e9a607,index,9,56.740
b8db26f9,query,32,328.075
38b8dbce,explore,84,115.870
b790afc9,welcome,16,2.486
3898ee45,explore,183,97.016
b8991e6f,query,132,375.499
38e4b8d0,explore,80,126.565
b86d9dc1,,127,
3917a7ea,query,32,439.273
390a3437,explore,61,110.390
38aceac6,explore,22,145.645
b8c198f9,query,35,442.246
382682ec,welcome,94,24.858
3920e3f9,welcome,100,26.269
389b678c,query,23,425.733
38ed7c67,explore,86,60.521
37b91f73,query,107,375.628
391bab8d,welcome,14,13.861
b818edf3,query,466,264.942
396f9163,explore,24,119.471
3920e3f9,query,120,359.478
3874e6cd,query,36,293.814
387e0339,query,181,393.654
b6b176aa,explore,28,99.033
3844818b,explore,267,108.703
b88f3fd2,query,17,368.779
38d79420,query,116,351.701
39049659,,203,
b8f74b43,explore,402,125.940
38abaf39,query,110,388.039
37ec6647,explore,263,99.788
b71a97e8,query,161,431.397
b88f4fdd,welcome,20,23.744
b9540e8c,explore,509,156.116
b93c986d,welcome,8,31.590
38bc9961,query,143,368.224
b83878e0,query,33,427.532
37512f18,explore,71,101.345
382863be,explore,158,86.261
b588a104,index,25,71.438
38b0f557,query,102,396.516
38e3272e,query,146,391.282
379bbcac,explore,141,98.584
b88b101c,query,125,428.012
37b91f73,explore,179,70.856
38ba0efe,query,30,308.185
b963bab3,welcome,29,22.343
3708600b,welcome,12,33.056
37155b24,,14,
3815f55e,query,141,374.161
b63d36a8,explore,22,117.423
b925ee45,,32,
b92c2cc4,explore,22,167.557
b835f7f1,query,28,326.769
b903f2ce,query,211,425.356
b84b8870,,26,
36b02f39,index,48,23.670
380e76e5,query,17,324.348
389e59a0,query,18,384.952
b85995b2,explore,55,82.612
b824243f,explore,60,143.849
b845ade7,,34,
b81bc207,welcome,7,38.652
37359cdc,query,297,295.124
38487cd6,query,44,340.069
b8c736c9,query,174,312.124
371ac991,explore,73,188.598
37dcf7ac,welcome,7,36.950
384cef7c,query,237,418.064
3785c0d6,explore,51,111.827
38d263e1,explore,55,144.642
b91733dd,welcome,7,39.491
b8db26f9,welcome,15,40.700
b92f1272,explore,22,47.023
3898cf4b,query,28,385.336
b8db26f9,query,213,320.008
b7f87489,explore,22,90.304
b9540e8c,welcome,19,39.222
b7dbd172,welcome,19,33.188
b8900d87,index,4,36.513
38b9b021,explore,71,142.477
b946dde1,,102,
b8e14c8d,,188,
38bd3dd9,explore,251,148.670
b95d5406,explore,37,171.533
b7fef8a7,query,17,424.943
3941a876,query,69,327.778
b8f74b43,,82,
b879de94,welcome,10,26.749
382863be,query,102,402.088
370066d1,query,95,254.862
b992c1b8,query,21,371.625
b78cacbd,index,5,22.243
b71a97e8,index,43,28.193
b818edf3,explore,307,21.335
38a1d953,query,38,381.955
383d1efe,explore,244,21.432
38a1d953,explore,22,133.505
b8f2f05a,,18,
b818edf3,welcome,18,36.615
b8c736c9,welcome,117,25.334
38990fd8,query,17,494.576
b85ecb74,explore,23,58.845
b86d9dc1,query,112,322.148
b8991e6f,query,107,423.458
38487cd6,explore,651,96.963
388faf8d,explore,308,74.017
37ed953d,welcome,9,32.394
38afb70e,query,31,371.616
b85995b2,index,6,59.651
b86e1c32,query,78,368.350
37428674,explore,428,73.669
37155b24,welcome,7,40.494
b824243f,query,109,452.714
38bc9961,,26,
391afd04,index,19,48.268
396e7268,welcome,18,29.038
398b9355,welcome,57,17.401
3762ca0a,explore,22,75.970
37ad90cf,query,94,478.242
392fdf94,explore,236,135.715
3874e6cd,explore,60,82.394
382da54f,explore,22,132.003
b70fdeaa,query,60,407.897
b8f74b43,explore,72,189.040
b800d5e2,explore,222,203.486
39221e65,query,331,310.802
b92f1272,welcome,20,31.474
b7f5fcff,explore,22,146.587
38bc9961,explore,32,155.795
38715f17,query,258,395.104
3960a2b0,welcome,138,27.277
b7a0f3c7,welcome,36,28.372
b91af4ab,explore,48,153.247
391bab8d,welcome,77,41.095
b943987a,explore,141,89.735
b88b101c,query,142,366.230
b8887cef,query,17,385.633
3667ff7b,explore,134,186.474
b71a97e8,,49,
b8660a28,welcome,12,24.263
38eb8fd2,query,182,388.059
39000f3d,explore,22,82.036
b75ae6f9,query,41,251.377
b8767f5c,explore,171,130.164
391bab8d,explore,166,8.075
390a3437,query,114,351.080
38c80056,explore,44,144.631
393902b9,query,17,358.353
b88f3fd2,query,137,338.921
b81e144e,explore,46,172.176
38a3efc1,query,139,390.868
38d79420,welcome,113,36.892
b858d797,explore,197,80.954
38cc91c1,explore,238,85.640
37ec6647,index,4,52.768
389e0982,query,350,372.397
b7e5c163,query,182,349.113
b8fbb05a,,10,
b9321f56,query,41,519.062
b79d8fe6,welcome,77,35.250
b8c198f9,query,206,345.686
387a8f1f,explore,22,78.155
b7e70050,explore,225,96.481
3667ff7b,query,120,447.855
b8b16108,index,6,44.510
37bbd429,welcome,128,41.746
38afb70e,explore,135,133.400
36fcc444,index,35,47.282
b8195359,,137,
3845864b,query,86,296.630
b8b35860,explore,418,75.017
380fd71c,welcome,52,33.822
3874e6cd,explore,28,141.808
b847509d,query,187,264.077
b992c1b8,explore,40,101.527
387a8f1f,,18,
b883223f,explore,39,81.714
38d0d879,query,183,374.534
382863be,query,17,270.864
b800d5e2,index,10,43.132
37bbd429,explore,178,111.568
b800a2e4,explore,24,58.112
b7a0f3c7,query,17,323.509
3884d93f,explore,149,105.909
b70fdeaa,index,26,50.442
b80f4cdb,welcome,35,37.855
384e7fb8,explore,22,115.780
3785c0d6,welcome,50,35.197
37fc0708,query,98,349.980
b91f358f,welcome,14,21.413
b8e792a8,,58,
389124dc,explore,26,90.273
3865a60f,explore,109,114.159
b8983416,query,17,363.584
38f4af8f,query,22,436.475
b88c0eb2,,38,
384cef7c,query,408,359.365
381d46a4,query,48,378.453
38ed7c67,index,98,24.549
38737cb7,query,17,493.475
39049659,query,17,424.597
38a575d0,,119,
391476c9,welcome,53,32.865
b95bf8b2,explore,290,68.809
b84b1fc4,query,154,479.450
37c8b5dc,query,51,421.402
b818edf3,explore,53,129.328
b891e74d,welcome,34,39.692
b78abd4b,query,103,380.065
38f68c15,query,17,353.942
b80f4cdb,welcome,21,23.620
b8fa09b8,,32,
b86e1c32,explore,22,140.252
b72c3ec0,query,38,369.282
38e3272e,,38,
38c27f22,query,307,370.411
b8859854,query,49,489.942
b7f5fcff,query,17,390.466
391bab8d,explore,325,45.860
b888097b,,47,
b95bf8b2,welcome,22,30.502
b95d5406,query,65,442.763
b868ceb1,,27,
b86ad2f3,query,84,397.264
37ccaef7,explore,51,96.784
37428674,query,17,385.624
3884d93f,welcome,25,31.307
b8cba1ea,index,9,61.270
37ad4fb0,explore,22,86.194
37428674,explore,52,139.859
b92f1272,welcome,40,35.554
39049659,query,291,431.745
b89f99af,welcome,10,21.510
b3d96130,query,245,306.756
38bc9961,query,295,346.041
3898cf4b,explore,110,149.909
38737cb7,query,17,390.209
382d28b2,query,32,348.007
b8a5e039,welcome,30,21.802
382682ec,query,82,333.140
3505fbaa,query,111,378.575
b883223f,query,65,447.210
38afb70e,welcome,12,41.007
38abaf39,explore,103,71.230
b85b0e88,welcome,8,31.388
3874e6cd,query,152,366.029
b934f3aa,welcome,7,24.014
b934f3aa,query,17,359.499
b8b4c8e3,query,72,499.646
b93c986d,query,167,389.138
39224ed6,query,130,372.858
b92b7209,welcome,7,34.433
37b51d59,explore,253,178.992
37ad4fb0,explore,22,92.405
391afd04,explore,52,102.006
38e4b8d0,query,334,320.389
b7f5fcff,explore,121,85.256
b85ecb74,query,28,408.333
3874e6cd,query,127,420.220
388ab882,welcome,87,27.131
3826f7c3,explore,283,117.017
3917a7ea,explore,322,60.482
38ac031d,query,20,418.477
392fdf94,welcome,37,32.304
3960682f,query,120,403.711
37bbd429,explore,22,147.544
37a9a5fe,explore,28,110.191
b78abd4b,,100,
383f50cb,query,97,327.937
b90ae182,explore,94,156.867
b824243f,explore,64,146.526
b943987a,query,17,503.802
38d79420,explore,264,150.613
381cdeea,welcome,29,14.949
38eb8fd2,explore,224,186.112
391afd04,query,22,436.206
b906336c,explore,67,134.462
b8660a28,query,47,304.268
380fd71c,query,53,440.146
37c7cb8b,query,17,430.977
b912f681,,151,
380c2bb7,explore,42,104.342
36cec674,index,4,11.562
372ce1a8,welcome,43,30.254
3834ebb4,explore,22,38.736
b800a2e4,query,17,354.949
b7309af4,,24,
37539020,,31,
b800a2e4,explore,22,0.187
3844818b,query,20,450.780
b85aa33b,query,104,384.538
39000f3d,query,166,442.972
b8b35860,query,185,371.271
3792dc7e,index,20,41.080
38737cb7,explore,701,70.934
b72c3ec0,query,173,468.939
389e3e52,index,4,23.883
388f36a9,index,4,46.339
3898cf4b,query,168,314.721
b90ae182,explore,25,82.500
b8f2f05a,welcome,29,40.435
383d1efe,query,17,421.461
389e3e52,explore,22,94.929
370d5c5c,index,20,72.981
b8ecd5a1,query,79,307.824
b925ee45,explore,162,60.053
38f600f4,,183,
b8783c9a,explore,22,111.874
3708600b,index,44,24.557
398151a4,explore,76,107.384
