"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
391bdd7c,explore,63,92.851
384659b3,query,271,357.637
b9262f51,welcome,76,31.621
b76ac97a,welcome,21,38.872
b7f018b2,welcome,100,37.110
38170658,,18,
382103e1,,10,
39296347,,10,
b8b1151a,explore,79,77.126
b77b0f90,welcome,7,34.225
b9952c38,explore,186,199.312
379500b9,welcome,88,15.784
b8f6edd3,query,65,338.524
b7ce9e6c,query,166,380.370
b6ddbe3a,explore,77,74.315
b87a3d54,welcome,7,32.887
39118432,welcome,30,26.346
b80decf6,,16,
3806a641,query,17,357.080
391bdd7c,welcome,7,29.294
b88a3b8d,explore,72,120.292
b58345a7,query,274,330.209
392b259d,query,143,332.778
39118432,explore,22,95.216
3896f78b,index,41,71.898
384ca141,explore,277,131.029
388756a1,query,242,300.393
38c2f9f3,welcome,12,26.570
b88b86c9,explore,22,100.202
390bce3e,query,61,311.314
b78700fd,welcome,34,38.342
38d32b7b,,10,
37ed171a,query,268,368.057
b9120a49,index,27,47.987
38879321,index,4,54.857
382dac59,query,17,356.250
b96b7476,,43,
b72ec9aa,query,47,397.238
36f28a7a,query,131,396.848
3883cda9,explore,22,125.321
b8a7faed,welcome,40,26.715
b94f006d,,13,
b9081a90,explore,251,80.155
395a1dcc,query,145,404.508
38fa1db7,query,90,389.034
393ce80f,query,17,368.967
3907bd4a,explore,160,134.278
38860d51,explore,67,159.333
b96b7476,welcome,75,30.233
38bf736b,query,125,368.360
36a43fd8,welcome,7,15.511
380a8ee6,query,17,440.689
b94f006d,welcome,18,14.805
b8e1204d,query,43,370.035
39118432,,39,
b9262f51,query,17,446.621
3880ebfa,index,17,5.329
38c439eb,query,49,429.203
3827b8ad,query,81,431.368
393e1675,,93,
b8b67c57,explore,537,21.581
b8a40db7,query,18,400.879
b746a9af,explore,136,63.710
b6fc5e8f,query,125,293.723
3923d69b,explore,73,83.095
b95443bb,query,17,407.587
3906bd28,,32,
b8133ba2,query,104,309.412
389ffe72,explore,116,83.963
38a3cc99,query,64,439.765
3890426b,welcome,16,42.619
b8a40db7,explore,111,33.753
38f54dfb,explore,22,68.380
387c1642,explore,82,181.157
380a8ee6,explore,105,102.538
b807f47b,query,45,312.769
b6fc5e8f,explore,384,150.212
b84ed406,query,68,303.428
38a6be1c,explore,35,85.690
38d32b7b,explore,22,138.093
b8ddc9d6,index,53,44.814
384ff169,welcome,31,29.895
b77b0f90,query,32,420.338
37e3a30c,explore,81,35.980
b88b86c9,query,47,439.889
b8475e01,welcome,7,29.524
b9191707,query,17,416.892
38ba2b03,welcome,7,18.470
382e0879,query,27,358.151
b833f56b,welcome,35,35.255
b9952c38,welcome,15,25.466
b70956d0,explore,207,103.476
34242078,,10,
b88b86c9,explore,194,170.517
b911e5ea,welcome,26,35.338
b747cf01,welcome,15,20.426
b881f398,,50,
37a1308e,query,47,408.571
3960ca92,query,119,201.552
b79005ea,index,8,64.857
3921f605,,27,
38879321,query,64,453.818
38f54dfb,explore,22,82.141
38a3d32c,,27,
b7cfc0e3,query,284,376.940
392a7586,query,21,361.722
39049e06,query,33,468.294
b9101a89,explore,45,107.020
38f3a841,explore,99,125.873
b87a3d54,query,64,473.957
393c1d0a,explore,22,86.931
3929139f,query,33,401.297
b85e1118,welcome,13,38.209
383b3d16,,65,
384659b3,explore,221,12.372
38f8755b,welcome,7,20.865
b987cfa2,explore,267,142.159
b67cf4ff,query,40,293.005
b87b055b,,67,
b958bc49,query,52,414.949
38c3555e,query,17,479.380
390a70ad,welcome,46,27.464
38f0bd8f,query,17,381.755
b7fbf867,,91,
b5acf6ba,query,49,385.141
393e1675,query,59,369.155
37b6ce35,welcome,7,36.940
b8bac31c,query,37,345.259
38a2baf1,query,213,273.325
393ce80f,query,62,399.803
39110bc6,query,70,467.494
3823b799,explore,84,64.510
392b259d,,25,
b9192636,explore,51,161.479
38b384d5,query,239,367.612
37d827b6,welcome,27,32.771
383b3d16,,113,
b89b6351,explore,385,130.318
389f10a1,index,9,37.687
b8d520d5,explore,44,135.685
38e31cd0,explore,99,161.784
b91cf28a,welcome,7,23.956
b7299437,index,13,34.993
36f28a7a,,10,
37a1308e,query,193,416.813
37ebb4e5,query,52,450.975
38209d7f,welcome,51,26.970
b910f550,query,88,301.734
b8a9a15d,explore,31,34.542
b58345a7,explore,22,102.804
3921f605,welcome,15,25.868
b60640cd,explore,232,173.863
b7ad8cfa,explore,22,51.549
38c2f9f3,query,121,350.504
392a7586,explore,32,159.603
390bce3e,query,45,401.801
b8f6edd3,welcome,7,24.639
382103e1,,35,
b947c148,query,17,344.110
389f10a1,query,62,331.817
b9344041,query,47,267.323
3929139f,query,63,417.806
b88043b2,query,87,302.934
b87b055b,welcome,75,47.121
b8cc8c8d,explore,64,3.107
38f8755b,welcome,183,21.344
38f8755b,query,167,352.232
b882a572,explore,94,177.672
b8261dc3,query,208,365.959
390bce3e,explore,115,86.485
b7c1635e,query,41,365.985
39316be8,query,163,434.188
38d6a39a,,10,
b8ae7201,query,17,291.146
b94aa5fe,explore,22,141.949
b8898150,,18,
38a3cc99,welcome,32,30.111
392a7586,welcome,50,24.542
b92cd41e,explore,310,67.536
b8cc17a8,,35,
38aa4533,query,103,294.042
b887ef72,explore,22,117.493
37d81570,query,55,341.222
b750a50c,query,120,368.848
b947c148,explore,101,85.474
3871b0f2,explore,93,67.701
39626740,query,262,375.757
390a70ad,explore,141,78.607
36b0883c,query,17,463.022
b6deebd2,,50,
b8bac31c,welcome,65,43.906
b8bac31c,,117,
b8a2c430,query,186,385.398
b807f47b,query,27,277.954
38fce36c,query,119,343.323
38de2e37,welcome,7,31.568
39196c18,welcome,7,35.720
37b01d54,query,248,390.362
380a8ee6,explore,149,110.348
b8f6edd3,query,67,357.848
37d3e76b,welcome,26,29.204
36aa1d09,query,51,347.030
383f3e87,welcome,49,23.518
386f3062,query,53,391.789
b8c6f1f5,query,17,470.943
b67cf4ff,explore,49,97.110
b8898150,index,6,61.509
b7e1cc7f,query,44,460.199
b6c917eb,query,77,306.846
b90a8e1c,query,25,461.288
39093767,explore,49,75.587
b747cf01,query,52,449.698
39093767,welcome,16,29.508
3809ca97,explore,128,79.677
39449c05,explore,34,128.840
384659b3,query,17,379.114
b8ae7201,query,78,508.881
39196c18,explore,88,127.752
379b789b,query,21,418.557
38209d7f,query,17,356.076
36f28a7a,index,36,44.769
38fce36c,explore,99,78.522
b79fc36b,,13,
382eebcf,query,17,370.711
b94aa5fe,,13,
b9081a90,query,17,372.209
b958bc49,query,26,419.474
b6ddbe3a,query,26,508.873
391bdd7c,explore,47,106.899
b8054a1c,welcome,12,34.722
b90c0831,explore,63,149.757
b8cda2e8,query,83,363.929
b77b0f90,query,135,451.677
3929139f,welcome,44,48.195
3773c216,,31,
3827b8ad,explore,22,152.128
b90a8e1c,explore,39,129.905
b9195050,explore,84,74.233
38c439eb,explore,146,153.283
37e3a30c,,10,
b72f7391,explore,40,135.834
3809ca97,query,20,358.388
38641006,query,178,300.552
b8bac31c,query,27,421.068
38239974,explore,51,81.670
38d3457c,welcome,25,35.452
35212ec2,query,58,426.253
b7bd5c6d,welcome,30,25.494
b911e5ea,explore,170,100.420
b78294d1,,77,
389f10a1,query,70,417.421
b8d04bf9,explore,181,186.437
b8133ba2,query,68,367.689
38879321,index,41,43.046
388e2da8,query,76,435.779
b6922299,explore,380,110.677
3808e492,index,68,41.585
b79fc36b,explore,160,98.119
389d0f58,index,4,54.585
3806a641,explore,374,119.450
390a70ad,explore,36,133.919
b81f8856,explore,60,134.303
b88ed6a2,explore,101,153.439
38c30708,explore,37,134.081
b92cf8ba,,21,
b8ef0640,explore,22,174.696
392a7586,explore,232,121.739
b7420057,query,161,354.346
b89ac8ef,,10,
b9064e03,query,68,305.608
36f42680,explore,65,107.753
b88043b2,explore,22,107.007
b7299437,explore,22,99.482
39110bc6,query,118,288.972
3941e8a2,query,67,450.949
b6861f95,explore,181,92.964
b947c148,query,119,435.862
b94f006d,query,144,391.263
39196c18,query,36,361.625
37d81570,query,52,417.461
b94aa5fe,welcome,103,21.463
39296347,index,33,48.414
b91383bd,welcome,73,35.837
b92cf8ba,query,60,273.735
38983d99,index,25,30.213
387e9322,index,13,30.749
38bfffaf,query,107,361.579
38027d89,query,69,370.166
b532828f,query,171,336.717
b9101a89,query,164,457.842
38301008,query,121,476.864
b88c041a,welcome,7,31.893
b7420057,,102,
b881f398,index,8,54.609
38983d99,query,17,378.263
b8cb2383,query,46,436.047
38dc90f7,explore,128,121.265
b8379699,query,17,458.027
3806a641,query,57,343.999
38860d51,query,62,457.105
38e31cd0,,32,
b95f8e0c,query,74,206.445
3811386a,query,17,348.428
38063370,query,17,407.438
b8dcdb7e,query,64,389.168
3936d138,welcome,21,33.810
38a6be1c,query,443,362.150
38ba2b03,explore,22,89.952
b92cd41e,explore,101,39.766
b6c917eb,welcome,101,47.353
383f3e87,explore,32,137.592
b911e5ea,explore,101,132.817
36f28a7a,query,246,329.322
b70956d0,query,34,410.900
b8cb2383,explore,132,136.157
b8dcdb7e,explore,61,167.386
b89b6351,welcome,7,30.917
b895c2d6,query,17,378.015
382dac59,query,90,467.704
38bfffaf,welcome,54,40.778
390bce3e,query,32,364.606
39626740,,117,
36f42680,query,111,360.492
38ba2b03,explore,22,57.648
b6b9bbf2,index,4,50.021
3928a6c8,query,140,376.914
b6861f95,index,4,51.288
b8898150,query,72,450.362
39449c05,explore,188,145.023
388e2da8,explore,22,55.079
b9195050,welcome,41,35.556
38dc90f7,welcome,63,24.589
b987cfa2,query,135,348.387
39023344,query,84,254.048
37efae52,explore,53,198.237
b87b055b,,108,
b8c922ef,explore,245,168.110
38027d89,index,27,18.930
38641006,explore,59,129.551
39316be8,,34,
b7a004f7,query,17,400.579
3773c216,query,140,420.575
37d81570,welcome,15,26.246
b58345a7,query,275,303.072
390bce3e,query,17,414.636
b60640cd,welcome,7,37.560
388e6746,query,119,408.461
39676437,explore,50,82.256
b94aa5fe,explore,22,122.206
b82e11a5,explore,239,137.509
b87a3d54,query,32,354.283
386dda80,query,342,326.434
34242078,,20,
b987cfa2,explore,44,92.419
3825d553,query,207,384.450
b76ac97a,index,6,35.234
36e7e141,query,216,405.538
3890426b,explore,98,139.862
383f3e87,index,36,53.625
389ffe72,index,12,48.976
b6deebd2,explore,22,219.150
3827afc0,explore,24,74.906
38bfffaf,explore,22,144.066
39093767,query,77,311.638
3870a5bf,query,17,333.978
36d407a9,explore,185,79.585
3713b2ac,query,51,472.285
b7e1cc7f,explore,40,107.874
38b2fe0e,explore,22,118.859
b7ce9e6c,index,4,64.876
3898ed9d,explore,22,140.193
36a43fd8,,10,
b9344041,query,36,361.720
39584cc9,query,288,436.544
39676437,,64,
38f3a841,index,47,46.782
b81f8856,explore,60,56.942
b6861f95,query,65,331.417
b8f6edd3,explore,118,26.474
38063370,query,21,358.838
38dc90f7,welcome,7,18.879
b8abbf79,query,17,312.361
38fd03b4,query,90,312.501
b79814ce,index,4,49.719
b6cccf57,welcome,18,28.843
b7cfc0e3,welcome,7,25.255
b9952c38,query,53,497.331
b8dcdb7e,index,23,55.208
38dc90f7,welcome,7,17.823
b871ac93,query,132,443.075
386f3062,explore,28,131.406
b7cfc0e3,,44,
36aa1d09,welcome,32,41.330
3870a5bf,explore,22,164.186
b7a004f7,explore,43,62.130
37e3a30c,query,87,347.449
b85a4e19,index,4,51.258
b8898150,query,17,322.693
b8957973,explore,22,145.331
b8b1151a,query,17,331.422
38063370,explore,22,108.300
38741dd4,welcome,7,25.590
b8a9a15d,explore,68,102.915
b90a8e1c,query,178,362.199
393ce80f,query,290,402.165
b87b055b,explore,216,61.738
b7671954,query,159,416.262
38f54dfb,query,181,430.853
38a9678f,explore,89,74.444
38e24149,welcome,27,21.444
38f8755b,welcome,61,19.033
3898ed9d,explore,488,126.731
b881f398,explore,176,124.305
393ce80f,index,4,46.685
36b6207b,welcome,24,30.568
b912d702,query,245,316.367
38abb269,query,73,449.096
38512452,explore,661,119.561
b871ac93,explore,99,109.222
b9101a89,query,227,309.408
b7e3d502,query,165,503.893
38ea5b05,query,169,422.994
b88043b2,query,302,273.985
39023344,explore,22,68.553
38d32b7b,query,85,304.666
38983d99,query,45,459.915
b8438a9c,query,17,387.777
b8abbf79,explore,52,156.128
38063370,query,97,348.010
b88c041a,query,96,334.828
35212ec2,query,17,408.232
b8cacea4,index,4,49.825
b91cf28a,welcome,39,37.940
b9064e03,index,15,41.502
3883cda9,query,57,362.259
385e90a7,query,17,460.470
39584cc9,query,91,362.157
3883cda9,welcome,8,37.436
37ed171a,explore,24,101.560
39316be8,index,18,37.183
b8e1204d,welcome,27,41.606
383b3d16,query,123,476.396
35212ec2,welcome,11,29.103
b6997bba,query,28,429.178
38d37e82,explore,22,100.555
b85a4e19,query,107,377.069
3811386a,explore,71,125.192
b89b6351,welcome,7,37.860
3890426b,query,96,379.637
b947c148,index,17,88.036
b882a572,query,190,317.700
b8cc17a8,explore,22,105.761
b9121871,welcome,26,22.015
38f03bfb,,100,
38b70e3b,,31,
b72ec9aa,welcome,7,28.536
b8438a9c,explore,40,109.316
38cf1081,explore,42,119.450
b833f56b,query,17,310.580
b79005ea,query,17,429.553
395a1dcc,query,193,353.808
382eebcf,explore,142,157.121
b8cc17a8,explore,77,120.981
37a748c8,explore,166,59.237
38638071,,70,
b7671954,explore,22,165.734
b9081a90,explore,104,177.838
b92cd41e,index,8,37.484
b77b0f90,query,31,416.816
b6997bba,explore,153,115.630
38dbb0ac,query,27,395.095
b9064e03,,39,
39118432,welcome,38,34.029
389d0f58,query,54,488.678
b91383bd,index,10,41.687
b96aff6b,explore,82,153.346
b8379699,,44,
38c30708,explore,57,57.395
b89fc1e1,query,35,411.115
36f28a7a,explore,415,119.228
b81e0892,query,140,384.576
382dac59,,10,
39118432,welcome,7,18.920
3773c216,,11,
3907bd4a,explore,23,162.611
b8814dab,query,124,333.589
38027d89,query,83,389.329
b8e1204d,query,88,356.809
38c30708,explore,22,75.743
38b3b5f9,explore,124,106.813
39676437,welcome,38,36.020
3843fd1b,welcome,108,53.103
b9081a90,explore,162,66.861
3959f160,welcome,57,23.670
3721779d,welcome,26,22.861
b8767cf4,query,177,447.158
b91b0aa5,query,410,404.862
b92cf8ba,welcome,15,37.856
3941e8a2,query,109,433.338
389f10a1,query,17,398.516
b72ec9aa,index,4,26.462
b8992afd,explore,22,153.414
390bce3e,welcome,14,39.909
b95443bb,explore,132,93.277
b8814dab,welcome,11,23.038
387f34dd,query,53,384.396
38d32b7b,welcome,74,29.769
390a70ad,explore,70,110.668
388bd213,explore,69,135.302
38a59d4b,welcome,64,42.602
38641006,index,4,51.632
3898ed9d,query,17,333.937
b95f8e0c,explore,38,69.341
b94f006d,explore,42,122.229
34242078,query,25,317.409
b8cda2e8,,10,
386dda80,welcome,100,38.035
3827afc0,query,106,341.945
b9121871,query,17,361.489
b750a50c,explore,93,44.843
36e7e141,query,23,368.701
38bfffaf,explore,175,153.675
3928a6c8,welcome,41,22.736
389f10a1,query,37,490.244
b9108f1f,query,110,454.264
b8ddc9d6,,121,
36a43fd8,welcome,35,32.649
b7bd5c6d,query,256,350.714
3843fd1b,query,105,433.597
b9952c38,index,28,57.256
b7fbf867,explore,82,58.166
39316be8,explore,54,62.865
b81af435,index,4,40.186
b947c148,explore,22,74.244
b8ae7201,query,27,347.550
b8c6f1f5,explore,138,131.361
3894d694,query,228,415.906
3907bd4a,query,70,313.683
39110bc6,explore,75,61.670
b7a004f7,,32,
b5acf6ba,query,17,425.909
b7dbb5cc,explore,111,22.455
b8cb2383,query,58,406.232
b8896b9d,,63,
388756a1,query,64,266.299
b9064e03,welcome,55,35.466
b849685b,query,91,392.906
b8054a1c,explore,22,130.379
b747cf01,index,27,55.602
37ed171a,query,17,438.882
b746a9af,,49,
b94f006d,index,5,47.131
b8935c96,explore,181,113.826
b8dcdb7e,query,101,509.290
38a7fa42,,10,
38d37e82,explore,24,132.824
b8b67c57,welcome,19,28.410
387f34dd,query,39,487.936
37ed171a,,81,
b746a9af,explore,57,85.420
b750a50c,query,17,356.531
35212ec2,explore,68,116.963
3959f160,welcome,8,19.359
37b6ce35,index,8,53.228
b8abbf79,query,46,398.871
3825d553,query,272,351.283
b9121871,explore,181,131.178
39110bc6,query,244,382.247
b7dbb5cc,,67,
b9952c38,explore,139,121.564
36a43fd8,index,35,50.653
38cbc9c4,welcome,7,29.972
37a1308e,explore,22,178.878
382eebcf,explore,81,32.695
3870a5bf,explore,22,102.873
3808e492,welcome,13,20.748
b8235edb,explore,71,162.214
b8a21ebf,index,5,55.755
38512452,query,188,412.185
b8814dab,explore,22,97.466
36fb9ac7,welcome,7,32.162
38983d99,explore,30,157.691
b849685b,welcome,42,25.750
b958bc49,explore,135,160.999
b88b86c9,index,5,25.023
3890426b,explore,319,46.794
387f34dd,query,17,335.213
b92cf8ba,index,5,65.288
36e7e141,index,4,32.029
383b3d16,query,202,322.026
389418ee,welcome,70,24.784
38170658,explore,169,85.678
389b3b04,welcome,7,24.458
b912d702,,127,
b7dbb5cc,explore,34,74.807
384ff169,explore,116,112.474
b7e3d502,,10,
b8bac31c,index,34,65.275
386f3062,explore,333,103.947
37ed171a,welcome,25,18.663
b8a2c430,explore,27,61.280
379500b9,query,53,450.567
b90288f8,query,43,456.193
b87b055b,query,216,392.446
b7fbf867,index,7,60.258
b87b055b,index,4,67.706
38ba2b03,query,225,406.054
393524d4,query,89,450.942
b7d25d1e,query,17,383.161
b532828f,explore,72,84.272
3968688e,index,34,54.398
3894d694,explore,175,133.532
b92cf8ba,index,75,37.271
b8957973,query,55,343.452
b8379699,query,17,378.837
b87b055b,query,55,440.871
b88c7d38,explore,239,128.762
b8957973,query,27,301.558
b8992afd,explore,423,129.059
b82e11a5,welcome,50,39.886
b6ddbe3a,index,4,47.799
38aac5ea,explore,671,151.915
389ffe72,welcome,23,36.739
3896f78b,query,36,379.850
b5cff196,query,65,409.798
38063370,welcome,46,26.720
b84ed406,query,17,245.622
38fd03b4,welcome,7,47.529
b8935c96,query,17,333.469
38860d51,welcome,7,31.264
b8b1151a,index,18,57.625
38b3b5f9,,20,
38dbb0ac,query,48,489.346
b9000e9b,welcome,18,10.843
b919aba9,query,27,356.206
395289cf,query,61,368.149
b833f56b,query,69,290.665
b813b642,explore,23,106.461
393ce80f,,50,
38aa4533,,10,
b77896cf,index,17,80.664
b81e0892,explore,45,38.519
386ddfdd,welcome,32,35.277
38de2e37,explore,170,215.934
38a59d4b,welcome,24,33.294
b6922299,welcome,7,26.612
b91383bd,index,22,62.752
b8896b9d,query,118,393.208
b8e38813,welcome,7,29.485
379500b9,query,42,413.193
3850a4af,explore,22,140.492
37d827b6,query,24,459.547
393ce80f,query,44,345.938
b5cc32f9,query,68,484.970
370f659c,query,17,434.092
386ddfdd,,136,
387e9322,query,36,322.038
b910f550,query,145,396.709
38d3457c,,225,
393c1d0a,,99,
38cf1081,query,106,404.823
3721779d,welcome,7,25.993
b7594e21,index,18,73.071
379500b9,query,34,389.152
b82a2c73,explore,47,102.171
b8ddc9d6,explore,24,91.839
380a8ee6,query,218,418.816
379500b9,query,291,415.970
38f0bd8f,index,16,58.195
38c02024,welcome,18,31.336
38f0bd8f,explore,302,52.432
b8c6f1f5,query,233,359.184
3850a4af,index,17,79.769
38ba2b03,query,85,362.499
38a59d4b,welcome,23,41.757
b9952c38,query,109,391.728
352e89f4,query,189,334.095
37ebb4e5,query,73,275.781
b70956d0,explore,55,117.052
b79fc36b,query,198,363.517
3843fd1b,welcome,57,28.608
b8814dab,index,10,43.326
b5cff196,explore,56,74.699
b61dd662,welcome,103,28.762
b80decf6,query,79,432.898
b8054a1c,query,76,414.121
37b01d54,query,80,392.716
37d827b6,welcome,11,16.690
b7a004f7,query,17,337.726
3880ebfa,explore,400,81.742
b958bc49,,17,
3713b2ac,query,40,381.338
b9101a89,explore,46,155.696
b96b7476,query,17,383.748
b94f006d,welcome,99,31.595
b70956d0,query,64,321.377
3906bd28,query,46,390.358
b8054a1c,query,80,426.162
37efae52,explore,22,125.231
38301008,welcome,12,31.139
388756a1,query,132,341.388
b8c922ef,,23,
37ae923c,welcome,41,22.328
b8d520d5,index,15,24.668
38983d99,explore,22,125.330
3945c449,query,172,273.213
383b3d16,explore,143,92.618
b79814ce,query,144,388.204
b79751b9,explore,25,72.457
383b3d16,query,17,418.141
b8a9746b,,25,
b88ed6a2,query,71,482.777
38a9678f,explore,67,18.945
38a2baf1,explore,343,72.060
b8054a1c,query,17,438.354
38abb269,welcome,7,31.124
3827afc0,explore,102,129.044
b8cda2e8,explore,176,74.782
b72004d6,welcome,18,17.743
b911e5ea,,34,
b8d520d5,index,36,61.512
b89b6351,explore,188,90.835
39023344,explore,131,167.210
3721779d,query,17,410.508
37e3a30c,explore,62,57.554
b8d520d5,index,12,58.140
b8abbf79,explore,79,134.052
370f659c,query,17,386.931
b6fc5e8f,welcome,110,31.884
38ea5b05,welcome,7,22.533
38863ecf,explore,49,114.351
385b5150,index,4,52.168
390bce3e,explore,71,71.898
36e7e141,index,49,32.250
386f3062,welcome,12,32.977
b8a9746b,index,22,50.775
b7dbb5cc,explore,107,75.587
386dda80,query,33,380.546
37d827b6,query,494,339.704
b8f6edd3,query,233,453.602
b6861f95,index,22,62.494
38c02024,query,71,339.971
b9191707,query,192,329.060
387f34dd,query,228,345.945
39049e06,query,121,426.641
388e6746,query,53,398.462
b7dbb5cc,explore,93,135.260
37a1308e,query,17,305.835
b8cc8c8d,query,17,404.990
b750a50c,explore,364,129.208
3806ff7f,welcome,58,36.803
b9394069,index,6,54.482
38d6a39a,index,5,40.210
b94aa5fe,query,20,406.465
b8f6edd3,query,269,411.400
b8d96132,welcome,7,25.572
38863ecf,query,63,347.191
b61dd662,,69,
38b70e3b,explore,105,91.963
b94aa5fe,welcome,22,26.678
37ebb4e5,index,4,59.022
37edb843,welcome,36,36.190
b94f006d,welcome,50,21.748
35212ec2,explore,22,99.273
38da6d20,welcome,61,27.599
b7bd5c6d,explore,22,100.703
b97570be,query,54,476.560
383d3e27,welcome,19,34.876
b7b47e0b,query,52,210.876
b8c922ef,index,11,45.868
393e1675,query,17,301.414
389b3b04,welcome,10,28.311
382dac59,welcome,26,27.393
b7594e21,query,40,352.996
b947c148,query,54,358.850
386dda80,query,88,418.446
3896f78b,explore,207,134.537
391b78a8,,15,
383b3d16,welcome,27,43.071
3960ca92,explore,376,97.508
38ea5b05,explore,212,104.459
3929139f,query,82,404.081
391bdd7c,query,25,306.253
3825d553,explore,22,145.811
382eebcf,welcome,38,36.455
b72004d6,explore,24,123.115
3923d69b,explore,48,134.101
383f3e87,query,18,299.383
386ddfdd,query,36,314.654
3907bd4a,explore,186,129.501
391bdd7c,,40,
b903f1ba,query,17,226.831
b88043b2,query,17,467.810
38e24149,welcome,60,46.904
386dda80,query,63,302.200
38c30708,welcome,7,25.248
